datetime,BTCUSD,ETHUSD,SOLUSD,BNBUSD,AVAXUSD
2023-10-10,3.1855321964999566e-11,1.5440609692619817e-09,3.2546577134480014e-06,1.2264982046099873e-07,1.886840307884245e-05
2023-10-11,3.149801286216504e-11,1.4032787306509697e-09,2.8707970266131973e-06,1.1966729954673008e-07,1.8878729280541722e-05
2023-10-12,3.2282629453902956e-11,1.4634797974320562e-09,3.10973254186663e-06,1.2331335388462575e-07,1.957101470223847e-05
2023-10-13,3.276427803289568e-11,1.514788990596425e-09,3.272097346627414e-06,1.2342786223588598e-07,1.951112367780698e-05
2023-10-14,2.993487246489907e-11,1.4578165566534099e-09,3.262668539066307e-06,1.1759223992661239e-07,1.8747530062385425e-05
2023-10-15,3.2544577770064693e-11,1.4438889421324732e-09,3.290500708144411e-06,1.2086743715158535e-07,1.795442197016382e-05
2023-10-16,3.50309552228667e-11,1.5104942053285787e-09,3.242156436849891e-06,1.2738797267370103e-07,1.83812199334543e-05
2023-10-17,3.462754932972806e-11,1.6367565588356432e-09,3.1765973057822257e-06,1.3680222346538978e-07,1.9029737457858503e-05
2023-10-18,3.176088282813516e-11,1.4898198582392203e-09,2.837941292827429e-06,1.3207999445565633e-07,1.8330650228780537e-05
2023-10-19,3.2686806720104664e-11,1.4556477777610575e-09,2.8350477740694997e-06,1.3399313415643405e-07,1.8632364784897364e-05
2023-10-20,3.4541355827770087e-11,1.5457143607005376e-09,2.6258633464772314e-06,1.3579333446507974e-07,1.878366528480389e-05
2023-10-21,2.8733927376752295e-11,1.4467654223462124e-09,2.3924227575693353e-06,1.3515534044006515e-07,1.786801309531681e-05
2023-10-22,2.7638643837831693e-11,1.4179967317981963e-09,2.3593777878140078e-06,1.4033292623072623e-07,1.6941325115492605e-05
2023-10-23,3.091773382472904e-11,1.5086943198726674e-09,2.426136582486891e-06,1.526219424708921e-07,1.719383033708553e-05
2023-10-24,2.955748435919591e-11,1.4959391246821838e-09,2.4009081411890433e-06,1.5732736345115813e-07,1.5811190154184623e-05
2023-10-25,2.8433402899480552e-11,1.3727314247693135e-09,2.358995237919468e-06,1.558289167664993e-07,1.609034915261943e-05
2023-10-26,2.6650977489220976e-11,1.2659746425863166e-09,2.2054805356129525e-06,1.465439625048903e-07,1.535324563203778e-05
2023-10-27,2.708536127562021e-11,1.2342990726061776e-09,2.218285212636506e-06,1.4255275630173543e-07,1.5799908043955934e-05
2023-10-28,2.75756725630315e-11,1.2416940510696617e-09,2.209781642202981e-06,1.4425364962061208e-07,1.56160846013771e-05
2023-10-29,2.736161542585952e-11,1.1586004577571937e-09,2.0036303352403712e-06,1.345392198391854e-07,1.463606003293495e-05
2023-10-30,2.6166995674119605e-11,1.1415367408067395e-09,2.0801065094022166e-06,1.31012645258324e-07,1.4797975713722045e-05
2023-10-31,2.40034909267119e-11,1.150980419661774e-09,2.1237793357167627e-06,1.2925483776284226e-07,1.3842205810396524e-05
2023-11-01,2.4518924454468495e-11,1.0822222078250069e-09,1.8776295012605353e-06,1.2806436446510198e-07,1.3786533937035217e-05
2023-11-02,2.5002106292859708e-11,1.1039674705809798e-09,1.6815859983773315e-06,1.320255320000352e-07,1.3907356126094395e-05
2023-11-03,2.548946509995369e-11,1.1403700111554118e-09,1.5887403981913913e-06,1.3192054531554163e-07,1.4219151810851427e-05
2023-11-04,2.4122595625260237e-11,1.1955067500011816e-09,1.5927962467303554e-06,1.4471545028938923e-07,1.4297287442496809e-05
2023-11-05,2.1153009729870566e-11,1.158414827839825e-09,1.3713571958237115e-06,1.4792100649831802e-07,1.345756609448523e-05
2023-11-06,2.076040386094612e-11,1.027430645493155e-09,1.392484762343998e-06,1.5341562723436737e-07,1.2950313781415201e-05
2023-11-07,2.1196378708574084e-11,1.037294962233285e-09,1.2763034288557507e-06,1.6090097529623988e-07,1.2197066924166111e-05
2023-11-08,2.0025517000573493e-11,1.0247800850137524e-09,1.0906186843995876e-06,1.5994918961499205e-07,1.1717470830424626e-05
2023-11-09,1.8480851670656667e-11,1.0266146207346513e-09,9.46570185142361e-07,1.5924834642291755e-07,1.110351093838377e-05
2023-11-10,1.8326646262040755e-11,9.484680518822172e-10,8.754976915488423e-07,1.5145291336334063e-07,1.0521134516990743e-05
2023-11-11,1.8381459013100306e-11,8.592410215302759e-10,8.465735774006752e-07,1.3900348189433814e-07,9.872638156212948e-06
2023-11-12,1.4779383534732134e-11,7.532300571512923e-10,7.550274631869187e-07,1.2601161262232053e-07,9.39830271983258e-06
2023-11-13,1.5059501549010255e-11,7.426474227229216e-10,7.180779317532703e-07,1.272528126903928e-07,9.605955364911517e-06
2023-11-14,1.5630231108099284e-11,8.106784064818897e-10,6.650670130733889e-07,1.2092094630338808e-07,9.40080608843874e-06
2023-11-15,1.794991231144552e-11,8.651653572370631e-10,6.793092134286502e-07,1.284132895021522e-07,9.169873215787716e-06
2023-11-16,1.9778043586451715e-11,9.011389841498072e-10,6.486059197884894e-07,1.3578676467107656e-07,8.333893687997862e-06
2023-11-17,1.9754260241325407e-11,8.887421851842782e-10,6.398078222772703e-07,1.3267125839824286e-07,7.479588997450327e-06
2023-11-18,1.8091769187891148e-11,8.242599386020606e-10,5.316891789970186e-07,1.264958747625622e-07,6.580349528212967e-06
2023-11-19,2.024563414821604e-11,8.755024725895863e-10,4.6916159578823554e-07,1.2480874115510052e-07,6.518100819421233e-06
2023-11-20,1.9962155081974204e-11,8.691786503368388e-10,4.270567128399782e-07,1.2349941287182788e-07,6.638688777443067e-06
2023-11-21,2.1099812974365336e-11,9.07940243843823e-10,4.355370711826167e-07,1.2966159179325643e-07,5.977652013921262e-06
2023-11-22,2.2553302403981565e-11,9.44695200416894e-10,4.653862588116004e-07,1.2909733096986079e-07,5.935283799949351e-06
2023-11-23,2.241768837594115e-11,8.846365949822406e-10,4.6405086461403535e-07,1.2876173634675204e-07,5.59175017012946e-06
2023-11-24,2.1587669169039055e-11,8.277557967692285e-10,4.115629443945571e-07,1.0688559692073629e-07,5.3883240595375016e-06
2023-11-25,2.1774611791020644e-11,7.769000100844852e-10,3.997999064767028e-07,9.552796692853635e-08,5.315027829341139e-06
2023-11-26,2.255537613285254e-11,7.978263084474935e-10,3.9530073037991476e-07,8.368507989237072e-08,4.488251155958635e-06
2023-11-27,2.2117254048431478e-11,8.209304357204999e-10,4.1412198813752736e-07,7.709608140763391e-08,4.403485714764678e-06
2023-11-28,2.257050572120547e-11,8.449186097916305e-10,4.4516428791069524e-07,7.868846743427503e-08,4.206947068946575e-06
2023-11-29,2.1581296913396888e-11,7.60944311325277e-10,4.331992367006789e-07,7.93111176268567e-08,4.275539672331978e-06
2023-11-30,2.0873651054470072e-11,7.613861925319918e-10,3.8206023164335663e-07,7.949745568494517e-08,3.6137380909136586e-06
2023-12-01,2.1821108194863617e-11,7.687328904483546e-10,3.8575273049181615e-07,8.054072962776e-08,3.263091251875074e-06
2023-12-02,2.3201096464558947e-11,8.508745722528304e-10,4.234105164440694e-07,7.765157707056389e-08,3.121708491341359e-06
2023-12-03,2.3124283232106354e-11,8.778770687421567e-10,4.0490899939389177e-07,7.323686743808926e-08,2.6272179534149193e-06
2023-12-04,2.300471659066753e-11,8.357467616764711e-10,3.8885311379605793e-07,7.463000776802023e-08,2.5446938508460765e-06
2023-12-05,2.1450373578456078e-11,7.89943044772111e-10,3.6442578270719627e-07,6.693788253128377e-08,2.4207482271162723e-06
2023-12-06,1.9261658930237656e-11,7.5191757583585e-10,3.4097470384626387e-07,5.938148500698239e-08,2.4536839309766568e-06
2023-12-07,1.895791729940951e-11,8.303125456613858e-10,3.609327253894643e-07,6.132418132953149e-08,2.449177081438993e-06
2023-12-08,1.984988067870001e-11,8.279130207666948e-10,3.787310610131165e-07,6.742646331135867e-08,2.6497966561028156e-06
2023-12-09,1.8267900693683518e-11,7.62128445146206e-10,3.6806403832804327e-07,6.642280524771769e-08,2.563144174580175e-06
2023-12-10,1.8221481209882693e-11,7.673948870541384e-10,3.42475739487126e-07,6.479435171114953e-08,2.3850895007105927e-06
2023-12-11,1.7484149120901298e-11,7.558813534905679e-10,3.2094817216070715e-07,5.858961175581371e-08,2.179567126553341e-06
2023-12-12,1.5307128511118177e-11,6.608498061979289e-10,2.8442472269407646e-07,5.6528666415102706e-08,1.8709845054276555e-06
2023-12-13,1.6432932491741117e-11,7.037227801712385e-10,2.826845958255225e-07,5.525237156974003e-08,1.8568629767741916e-06
2023-12-14,1.5909829386703962e-11,7.274661883558284e-10,2.968639819114813e-07,5.512604693945901e-08,1.8117639990534746e-06
2023-12-15,1.7179457245664967e-11,8.146341504344214e-10,2.8305954309114094e-07,6.17895714486534e-08,1.6573363185578161e-06
2023-12-16,1.696701563358833e-11,7.951470907507183e-10,2.6826422954369624e-07,5.8846891576091796e-08,1.6248024362855874e-06
2023-12-17,1.8059664312744737e-11,7.965341495534945e-10,2.5022898312456504e-07,5.998348680212313e-08,1.4273450239939926e-06
2023-12-18,1.851772178080057e-11,7.905543139980719e-10,2.3017280553996433e-07,5.879244175714345e-08,1.3499851681409575e-06
2023-12-19,1.8896133517341882e-11,8.031145076457188e-10,2.2899778991588505e-07,6.224918219844872e-08,1.2829423721300026e-06
2023-12-20,1.9935825059706877e-11,7.895108673452391e-10,2.4818448145680523e-07,6.69923273315619e-08,1.2643680481934372e-06
2023-12-21,1.8783050648416492e-11,7.826630877166769e-10,2.574512509374762e-07,7.217263751899453e-08,1.2096745995301625e-06
2023-12-22,1.7298271788641465e-11,7.399724736503384e-10,2.236966562912902e-07,7.111572090354222e-08,1.0999262556267344e-06
2023-12-23,1.6794388638727286e-11,7.2504241681215e-10,2.274176395025132e-07,6.952773399015827e-08,1.0691613467771113e-06
2023-12-24,1.636384998072599e-11,7.384895386588669e-10,2.2159422903664672e-07,7.312345475041607e-08,9.787749681789337e-07
2023-12-25,1.5587051698512647e-11,7.151543123428364e-10,2.2253621674898048e-07,7.314719962502645e-08,7.934714392016052e-07
2023-12-26,1.6289937877476773e-11,7.053438205760374e-10,2.238550284131306e-07,8.049134966628392e-08,7.789546985274799e-07
2023-12-27,1.6832045002137996e-11,7.213765501989175e-10,2.0701485603589597e-07,8.32634757279709e-08,8.254123489440318e-07
2023-12-28,1.687172311904288e-11,7.384916578955962e-10,1.9361702013529197e-07,7.692805928294743e-08,6.850049800527719e-07
2023-12-29,1.6781430192687152e-11,7.584216946348897e-10,1.889715136758549e-07,7.917810311977035e-08,6.6021564266766e-07
2023-12-30,1.6774663255570524e-11,7.564455350052099e-10,1.8822191865546824e-07,7.831980327906485e-08,5.794077345596662e-07
2023-12-31,1.5179485128251898e-11,7.01384961626755e-10,1.7776256134400745e-07,7.697173543572976e-08,6.169936974119482e-07
2024-01-01,1.7640951974868324e-11,7.752093979585473e-10,1.857139916567989e-07,7.352927952745359e-08,7.544358404464697e-07
2024-01-02,1.665646406776134e-11,7.314622853219267e-10,1.7968262443798615e-07,7.303070229746925e-08,7.74412613774463e-07
2024-01-03,1.7725839772229384e-11,7.639805260296416e-10,1.6913714759271212e-07,7.322386595880493e-08,8.682849574835052e-07
2024-01-04,1.7299293336018452e-11,7.217209193845576e-10,1.6763462363025838e-07,6.662610051365745e-08,9.394637516790252e-07
2024-01-05,1.6706177861682674e-11,7.109083340812121e-10,1.700812803312815e-07,6.832686593055906e-08,1.011836593990136e-06
2024-01-06,1.546636653440224e-11,7.133869430672914e-10,1.696024017842218e-07,6.639860321883777e-08,1.1037219230881695e-06
2024-01-07,1.413389190683287e-11,7.220176026418598e-10,1.68277261428703e-07,6.762308133187193e-08,1.1652799496950647e-06
2024-01-08,1.5368467532387603e-11,7.582106957912374e-10,1.7285300591579102e-07,6.117289494534433e-08,1.2248917866461298e-06
2024-01-09,1.4532121262339121e-11,7.457303799974946e-10,1.5559925089792806e-07,5.726185761543834e-08,1.2170520725251913e-06
2024-01-10,1.4505657769310078e-11,7.800139882450311e-10,1.43622340887837e-07,5.258794116273061e-08,1.3149186197481755e-06
2024-01-11,1.4478430850614196e-11,7.414632860895785e-10,1.4196771572726457e-07,5.3934805202841065e-08,1.334057943798493e-06
2024-01-12,1.6102942477494694e-11,7.520630113928935e-10,1.47253946707125e-07,5.9531119735155916e-08,1.445398741491198e-06
2024-01-13,1.5087734399464123e-11,7.401859498172072e-10,1.560332778645845e-07,5.746624314513012e-08,1.4840158920790495e-06
2024-01-14,1.6027191793435607e-11,8.208000718905254e-10,1.5415435041746944e-07,5.7462778441562675e-08,1.5440143704326028e-06
2024-01-15,1.5928145765914937e-11,8.1469601630641e-10,1.5003820177239688e-07,5.3747941301404985e-08,1.4968027299111075e-06
2024-01-16,1.5673063200056345e-11,7.721222292593216e-10,1.5366189545692457e-07,4.794863620737127e-08,1.4502681160480889e-06
2024-01-17,1.5245478404022476e-11,7.981066404533961e-10,1.55293880612663e-07,5.056766408669086e-08,1.412683355982592e-06
2024-01-18,1.6369642085490723e-11,8.049788516885307e-10,1.6675953847645033e-07,4.9087405401695245e-08,1.5920366933130144e-06
2024-01-19,1.666972137415679e-11,8.090574079737888e-10,1.573258174466228e-07,4.7757700300920386e-08,1.6240209338728908e-06
2024-01-20,1.6601994224424725e-11,8.249671047375911e-10,1.603232017562367e-07,4.7148140663725354e-08,1.598023416474496e-06
2024-01-21,1.426839359796172e-11,7.591808615209874e-10,1.5580792525718727e-07,4.6977779214033054e-08,1.5000286758971425e-06
2024-01-22,1.5798429122051718e-11,8.500919386249858e-10,1.7109589620605123e-07,5.3063461319445646e-08,1.7201823861547668e-06
2024-01-23,1.4953880280894976e-11,8.182418666228227e-10,1.6539145456694526e-07,5.5539127289549626e-08,1.6979640370324341e-06
2024-01-24,1.413949431194128e-11,7.73364258485299e-10,1.684779450485444e-07,5.6123138718989574e-08,1.6690104342792413e-06
2024-01-25,1.4368314171232299e-11,7.902769553755992e-10,1.6746073098491228e-07,5.4350887787097844e-08,1.6577703260427148e-06
2024-01-26,1.624252505186538e-11,7.943065663913958e-10,1.689364914167382e-07,5.558134917146482e-08,1.6973541895734436e-06
2024-01-27,1.6931551431925266e-11,7.664780444472418e-10,1.6448107643013713e-07,5.506554811942114e-08,1.7622951783578724e-06
2024-01-28,1.5414042131325826e-11,7.058487733945607e-10,1.572769151852592e-07,5.488586240399052e-08,1.7365217465749924e-06
2024-01-29,1.6569428075887133e-11,7.617429767473686e-10,1.660228171710158e-07,5.711260927722557e-08,1.7501081008388427e-06
2024-01-30,1.672430999416702e-11,7.22142529455027e-10,1.6313167277349258e-07,5.7450718402341536e-08,1.6724700149914253e-06
2024-01-31,1.7004883971078297e-11,7.642218120500634e-10,1.6666022653153854e-07,6.080097511312226e-08,1.7967514378180918e-06
2024-02-01,1.5505842408232293e-11,7.558400531070456e-10,1.518643242961955e-07,5.531934569196186e-08,1.7006440872246228e-06
2024-02-02,1.5650427092401102e-11,7.289657861562773e-10,1.4504066854713587e-07,5.2304041807425746e-08,1.811710305296135e-06
2024-02-03,1.4430472835430947e-11,6.644869965272757e-10,1.5155213132994692e-07,5.136022408040944e-08,1.8056097056699718e-06
2024-02-04,1.4293433657913165e-11,6.436339850430507e-10,1.6039291625238904e-07,4.9000287967778934e-08,1.8940916374123994e-06
2024-02-05,1.3680973943274905e-11,6.03514651984666e-10,1.5137514593437633e-07,5.0551339294813814e-08,1.9214760208288717e-06
2024-02-06,1.3828882398118726e-11,6.290869075345183e-10,1.4875672552061673e-07,4.940738470772356e-08,1.933033526540888e-06
2024-02-07,1.3642366735750065e-11,6.331518583530611e-10,1.4491220966911348e-07,5.0833555934465664e-08,1.8519849255506026e-06
2024-02-08,1.4167306512619332e-11,6.204724434945992e-10,1.4680535913822612e-07,5.500467456141949e-08,1.789001097870363e-06
2024-02-09,1.5127089326563923e-11,6.304108875290148e-10,1.493520805846929e-07,5.527294463418821e-08,1.8921413996167077e-06
2024-02-10,1.559552820082051e-11,6.190457541378032e-10,1.4288484647425568e-07,5.480342622471215e-08,1.9439323116704835e-06
2024-02-11,1.4147065961377073e-11,5.325574261497964e-10,1.293990658532437e-07,4.928577246054129e-08,1.7164873228293562e-06
2024-02-12,1.4763879406752656e-11,5.742679939794041e-10,1.3476226773346064e-07,4.904669537829969e-08,1.691296297348481e-06
2024-02-13,1.4562852266743793e-11,5.734597736699797e-10,1.232727228629344e-07,4.7493308273209464e-08,1.6991174987173244e-06
2024-02-14,1.5333019062665812e-11,5.982310113374374e-10,1.2290741178293713e-07,5.165861650825501e-08,1.6972022230535636e-06
2024-02-15,1.3234600484089445e-11,5.618124909570598e-10,1.1143463172731612e-07,5.045781991176677e-08,1.5558774077049572e-06
2024-02-16,1.2628711902577064e-11,5.68201808957119e-10,1.1048148181480344e-07,4.936873730484578e-08,1.4900566322256434e-06
2024-02-17,1.2950370286152623e-11,5.599667170776407e-10,1.1092973605506174e-07,5.166287678751817e-08,1.4615129527613402e-06
2024-02-18,1.1792161794546133e-11,5.210882197890456e-10,1.0863742976344545e-07,4.9397757712409893e-08,1.425126696882363e-06
2024-02-19,1.1710935967115876e-11,5.212674704895303e-10,1.0995688013278943e-07,4.787028714735186e-08,1.412733669739659e-06
2024-02-20,1.1577895235922567e-11,4.861434335047501e-10,1.086806054468109e-07,4.390438520646326e-08,1.3097682796192958e-06
2024-02-21,1.1242483154865966e-11,4.763494641743785e-10,1.1383710062530511e-07,4.7542557871021e-08,1.3076442083011577e-06
2024-02-22,1.1480868294238592e-11,4.710455516671215e-10,1.1775575320492339e-07,4.736669993983067e-08,1.2240871971646097e-06
2024-02-23,1.1529632535223033e-11,4.689765572264226e-10,1.1371691376516649e-07,4.740900923554602e-08,1.2250712570034336e-06
2024-02-24,1.1820228611756486e-11,4.949524319165755e-10,1.2188282976086166e-07,4.613791127612793e-08,1.1962592402119457e-06
2024-02-25,1.1906731717077982e-11,5.260895814333253e-10,1.2512358770616627e-07,4.527906560739122e-08,1.2363376300375886e-06
2024-02-26,1.2633509022802231e-11,4.755285053042004e-10,1.3279306954993696e-07,4.583648426804553e-08,1.3073250029185454e-06
2024-02-27,1.1934666805775786e-11,4.445355657936986e-10,1.2327507619574758e-07,4.366577167358996e-08,1.2047590186483725e-06
2024-02-28,1.1880155272536296e-11,4.6036933796518045e-10,1.2669856009066456e-07,4.165445907545627e-08,1.2247360969082268e-06
2024-02-29,1.1066508306741856e-11,4.2658578885294527e-10,1.2381196735173836e-07,4.185632769439088e-08,1.1169545221731154e-06
2024-03-01,1.0627633446604342e-11,4.333145285886828e-10,1.2145022824477632e-07,4.299398899608963e-08,1.0985842776114769e-06
2024-03-02,1.0267133267082221e-11,4.3105050448100636e-10,1.1663711022811022e-07,4.20063543817668e-08,1.1190130859959919e-06
2024-03-03,9.832470741496072e-12,3.677757086590557e-10,1.1050294785314835e-07,3.913027450756215e-08,1.142828139657744e-06
2024-03-04,1.0523729800936453e-11,3.8169734630375834e-10,1.1141055754747167e-07,3.812519944250371e-08,1.1004247162202819e-06
2024-03-05,1.0033905288636133e-11,3.458570834050705e-10,1.0712465045546195e-07,3.5615867385581455e-08,1.078102110217043e-06
2024-03-06,1.0370634468702588e-11,3.603485333482809e-10,1.04987364068094e-07,3.3777592437736915e-08,1.1345042913197146e-06
2024-03-07,1.042147253420076e-11,3.608968905669325e-10,1.0285592153043573e-07,3.537775202454817e-08,1.1211192083471645e-06
